x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64
58.864151168148965,-102.63533818186261,66.93175420747139,122.96175300003961,-15.193869141396135,28.33801744657103,21.353628775803372,-71.9509271509014,-103.29319208930247,-25.183270141482353,41.192446981556714,19.113560100493487,-16.889217557385564,-49.92607164965011,55.52086390904151,88.17329304525629,-23.885253133805236,-13.586176532087848,40.088143985834904,90.86954292398877,43.12194626615383,58.61117697565351,64.4250536954205,-88.44313911930658,-29.757479556370527,52.649739945663896,-35.58931973029394,2.629987739434,72.74384975945577,-89.61847562342882,87.29039123654366,-10.686684248736128,35.68698905268684,16.493272843887098,-18.230276687903824,-70.66436652303673,39.44747375277802,-38.03516549617052,-66.85404820786789,4.526525340857916,2.5000342605635524,28.126105203991756,-4.334229527623393,-14.577857183292508,101.86365131288767,-34.016592264175415,-2.0479649341432378,22.4006603253074,18.939937028451823,58.21323728922289,-1.1537506952881813,54.2596355592832,80.49507910042303,35.43468405294698,-7.988108554680366,0.959573871223256,63.491787761915475,-7.513060303404927,-42.899710463301744,-12.051943977829069,-88.3656182223931,-15.73771362064872,20.429216901771724,4.671022608410567
192.49431079522037,-69.65029930311721,61.08278426423203,211.4893900603929,188.97115601343103,-209.2761491467827,87.08028231083881,-310.45856663765153,-219.6581386954058,297.07464707270265,25.452377365581924,-64.66240035300143,-331.6773907364113,-215.23739601415582,-88.35695660288911,28.836953986552544,-422.6099143028259,-319.92641298263334,-269.4688862543553,437.35747788113076,132.36218143481528,565.1167325368151,-152.36764780370868,-498.7594025875442,17.94777886965312,470.37331310100853,-57.14645642784308,56.250271351396805,307.74928825581446,-375.1104958499782,273.1184130345355,-51.1336720896652,66.50192496611271,-239.67142062471248,-69.97899825585773,34.96193481516093,-150.84106665341824,-86.59276348113781,39.0927422484383,236.4308724553557,-161.08518894668669,149.79024161427515,-114.63514406367904,-42.589191430131905,123.54211390286218,-412.1721437468168,-144.34357021912,-206.64053233421873,124.39366074965801,38.834752058493905,7.502108372573275,0.9965105101582594,-94.39051178540103,238.80312593001872,-170.00891978642903,-56.292464446043596,85.99679124500835,-376.44127139798366,-126.61506810120773,96.62322916262201,-518.6169822067604,-84.7680676114469,156.09500200260663,65.03936554281972
1047.5940031827777,-182.11871237042942,465.09741011759616,-307.7080966888461,863.5651411745457,-380.5595528490376,125.01076655986253,-628.0229449783801,-377.48408596998706,345.46963965470786,565.0013241401466,-125.03613310534274,319.7232548104075,-779.8133300616901,42.99013490744983,167.32910658512264,-1072.1453814334236,367.25761390653497,-185.14522381313145,1764.3674427801743,1528.05469211936,89.99002896575257,-839.3730689169606,-1379.808454661019,-170.15012851700885,-60.16099016088674,-1134.517118039541,944.2546310188482,-648.6972330528079,317.6835146091471,-329.32737204672594,86.95817022022675,15.558277893040213,-184.5616062323097,159.1403837808175,786.3611576390194,240.08435379396542,-143.2323045063531,-356.3224032204016,77.63970806950238,-212.91389469732894,927.8861838619923,-929.0303919682046,778.3040168345906,1029.4209229309345,-695.3019880499342,-41.47222947371483,-798.6166025727289,-25.256267637829296,-601.9178503646472,571.4062116704372,-404.02506303782866,57.83832308141427,313.9970502668875,-197.55054777974146,359.3001077295921,686.5923291348154,-669.32450195821,-734.1594175624778,711.5114345930051,-1133.0940041578724,-54.947929152229335,94.15078196504328,129.8665505450699
324.9670692889267,-546.2036545731826,-68.50744772981852,239.44372395039682,702.929787076544,-317.2320533104503,29.714715195746976,-860.6273700403399,-132.64022805195236,-234.61460615955002,284.345685371125,9.614002028713003,-190.65995869976177,-973.6301319925115,142.2550948066637,754.4016640163027,-790.7484284584934,-71.45299636817072,-474.35250760136114,669.6907542991685,187.38759912528621,210.42069565845304,-311.2627797243622,-1317.3005390878243,-539.6787197861122,487.58483821270056,-452.2256651635398,38.82628848704189,-37.342819592158776,-290.1012487517946,5.591406581981573,-265.75506255028813,244.95313078153413,-587.708611726528,2.9803350139409304,335.20017641030427,-533.5473188335309,-182.3099324221257,-571.1082254415669,504.9514150378527,104.40729333274066,6.724198975542095,-704.604986851904,476.94726798916236,624.3061721203849,-235.75746118288953,-206.65634644858073,-479.4317422909662,-271.08056218223646,-404.44008189230226,269.6151847144938,123.97176744160242,-482.59431368729565,-11.05759203346679,-420.61507386155427,-205.14781661581947,100.02157535450533,-361.11028779062326,-780.3717373167165,117.79448306543918,-493.31496959764627,-126.59536957991077,-45.50998701763456,90.22986294305883
536.5804731315002,-378.4089838087093,-142.84390570841788,221.9020059328759,310.10572212241823,-327.0763561868953,486.9975117330614,-741.0618504645536,-208.00329540565144,-215.80353817384457,-79.0721924091049,-83.49835172930034,239.15055876527913,-1302.660140600754,-243.36777445540065,916.6541057833729,-893.6547012152732,256.72313216803013,-239.26100083548954,1447.287936122084,147.95712965368875,642.0248764637508,-978.2953209700063,-1426.0249240025878,-499.8624165351648,505.3673294039909,-315.578204134712,85.80469422583701,182.92958628898486,-224.34735541499685,184.30914501689404,102.9908925332129,-100.76149262928084,-699.4486401126487,-474.85986321110977,414.9932987478096,-483.8501908481703,79.74696858267998,-533.1170620495686,-139.25256773392903,-270.916389081548,796.049957688665,-836.4077300640056,235.59945787169272,788.827986696393,-809.1036677457159,-422.3775882991613,-855.3557681678212,-410.1074383207888,-117.86771380028222,576.0665133730508,-200.6267226949276,-10.695139351533726,370.2657322774394,-281.6314013815281,96.99741262588213,439.0672656031966,-639.2719918134098,-262.3996554223122,215.19719206687296,-502.0819806996733,-97.92359755380312,-35.28690317564178,-252.4693911717095
1480.9304413781501,-864.9682148441207,-394.4466329054558,-81.8595411975839,1349.1112048765644,-459.8702444000519,142.93939471110934,-680.9823769720388,-341.0509748974291,24.528905894432683,485.85327173082624,-342.50144528975943,-85.85069282128825,-1041.9170103601646,67.23363347403938,-31.54663258921937,-807.2023370081442,473.88687440706417,41.960147466168564,1171.4124068417004,798.0142856150633,1191.7272837061319,-561.3959665994626,-1387.8658669766737,24.642008367023664,310.59969530958915,-1326.9459427520633,486.5672300993756,-332.9943727951031,373.0006541902694,195.74228594178567,577.7669175149458,-18.07329518086044,-433.0486535182572,-27.153206849165144,378.1288450665015,13.507422413269524,-128.37281311152037,103.07000978550059,132.15500790457008,49.20397156185936,801.9206020760757,-892.516104742419,479.4135493192589,1465.1366002117284,-411.6715976323467,-325.67558436858235,-419.3835729981656,-45.40493979421444,266.25997575058136,493.40096208266914,392.5466566012037,-105.1309017612366,724.8161622349289,-443.0615384198609,615.3100807928131,-276.5006254938053,-1320.3556138089625,-208.81413932389114,477.6153599239042,-1086.1700891248329,439.93299041641876,39.45543432599516,-176.56317605896584
1434.8903132472187,-709.7236324975383,41.67890406183142,-3.8271394163566583,671.2492953433539,-221.61678009267052,-295.6890957445721,-299.0508791715547,-157.7994677798706,21.161879915453028,121.23882918432355,-405.394490916573,-135.71969167295902,-830.7434080397588,-52.679247110907454,699.7434968021626,-1074.1227485216223,283.9047440236136,-583.6321284543774,1833.385638118023,1017.9531875629909,593.3199588840362,-453.71281367016127,-1915.7270331857726,-199.59785481437575,448.78370907969656,-595.8960391912842,599.5322734632646,-347.6747663307615,-235.7871904365602,486.29952540557133,295.7130497541002,47.58695088024251,-778.4738939465024,496.71189010716625,586.5238835325581,101.18916191521566,-231.86265154200373,-233.89888411096763,323.6211641758928,-292.4986072075844,874.4128361814692,-753.4423463214189,701.0392748833983,825.4724815119989,-765.9621977009228,29.463634222804103,115.62530303005042,597.3238204002264,-299.29466786491685,-77.03887631022371,-106.56788598833373,-193.84157844507718,587.552621143288,-117.44006971287308,-45.435268842833466,552.7755199060484,-577.1204060787713,-513.2908704502042,448.1586526670726,-940.6869778999826,249.5730060436763,-177.98852269888448,458.34167414176045
414.04245960379194,-430.6754499707895,-177.03502593717712,-69.90963924501557,1283.6149623083911,-541.6552730344774,12.548965140532346,-666.7954076148453,-220.60060435341438,-71.06858145027945,209.36779248240055,-653.917186381208,-109.34155008976813,-674.3148240649607,403.5071564214304,1169.218716564501,-509.6904206374893,277.29171090275486,-794.3588241699617,1406.5585584728979,340.8954994075157,458.67038158867217,-383.3405291814124,-1145.4792784261517,-470.49312947805447,338.5252992984606,-703.3466016754974,132.57330835875473,-360.1875900493469,66.30375845654635,87.58641469491704,-93.95437205822236,-196.73544809504529,-471.4574950957576,-264.26351489407534,831.5498700664757,-486.6170482019661,164.27584067171847,-387.2143905708217,-71.9603031417355,-383.9137192039052,508.1139614329877,-1072.6025431649832,471.4679417229636,699.3794488276035,-57.181176200293294,35.27836179464066,-976.6615355613176,-247.65479628941466,-312.07308134253253,374.07764999848587,357.51774211449083,-86.36585119273514,495.54956189217046,-297.8011042024009,457.81763236419647,621.7359270346351,-418.5884030580055,-668.6904181576101,223.80471575295087,-566.7133063582005,287.7106678902637,-208.91046721371822,-407.5467799646867
1136.43302207964,-192.03492181681213,642.7818234397564,-21.435885687882546,1105.231390534318,-568.6634240261046,-107.05063531482301,-1233.535963279428,130.11831603449536,-395.7132426103344,469.8277903305134,-233.30757724883733,130.8710644664243,-484.286952589493,-367.62290007283445,259.27992179634384,-618.5241986692417,-58.08634843767504,110.06493471485737,1507.803957857308,647.253608386498,762.3939812476747,-799.7814212118974,-1402.2619313972536,-209.3008379344974,-82.29197511257371,-340.1466335009609,345.7097190011991,-266.2887030484271,418.6448341200303,134.53624738374492,358.1129926270514,183.51665967254667,-71.02489406982204,129.378235589189,504.1275385321933,-610.5510178770055,-40.64019711309811,-280.9183945097466,172.93864535994362,336.7837083749182,1410.2346222924534,-940.1693054098578,579.9278530270676,1029.6378547172644,-201.83567824942293,-114.3284130156535,-833.2182180835371,348.2196219744292,974.2739166633837,422.294700474773,-315.4952240064449,-403.24977820558706,297.0881384172244,-193.59090630710125,-0.008841795264743268,442.19137454300653,-1114.0670922084537,20.24263347496162,841.6740813036449,-1103.392592058517,294.7172818001709,260.97066342172184,569.5069768005051
133.35870895825065,-139.68850634794217,-17.88131823274307,63.86249230194517,-95.00060057255905,-266.96700457006955,245.06195025943452,-252.25567590841092,-91.3008975458215,350.84420628409134,116.52930289547658,-240.5219221592415,-102.28571463604749,-314.87603109981865,13.171624576294562,321.8485212260857,-261.21157112170476,-366.3025452638976,-184.01040619192645,580.9340184938628,55.31429418947664,376.7473868017878,49.352705276571214,-231.96242927550338,-33.37791168410331,218.43889100581873,-283.6721841993858,-293.13898824027274,170.735196461319,-170.6954480210552,177.2415398620069,196.16406307253055,97.2608064643573,-88.34920316407806,-451.5042577832937,69.86367817549035,-248.30905764529598,-160.23612305472489,113.82368888077326,94.95302251895191,-74.28852806340728,181.0296741387574,-2.417146523599513,-29.275810207240283,255.16791728208773,-172.24109782392043,79.12877013543039,-287.4305104283849,-98.25579599582125,65.3544496530958,302.2572969983012,-143.01119806602946,45.17506901000161,140.65759079810232,11.064638706564438,11.702757330378518,138.019179124909,-259.84121178195346,-350.4054208230227,166.47538359525788,-341.4258982401225,-153.37976798787713,192.55522179490072,-227.96766399790067
